1.0 3.52698355166e-60 
1.0 4.55114119378e-28 
1.0 3.67874777798e-32 
1.0 1.04313682966e-73 
1.0 1.47733038097e-32 
1.0 2.34138184232e-58 
1.0 1.46300976957e-25 
1.0 1.20816659351e-34 
1.0 3.89030235108e-27 
1.0 9.87421498662e-32 
1.0 1.93835346863e-43 
5.65178704299e-36 1.0 
1.0 2.81105645266e-23 
4.90689032924e-62 1.0 
1.0 1.31929550811e-20 
1.0 9.46379607145e-42 
1.0 4.13318491871e-27 
1.0 5.33419876888e-17 
7.01768781639e-37 1.0 
1.28790259578e-16 1.0 
5.13586417193e-82 1.0 
1.0 2.855743319e-67 
0.999954436727 4.55632728944e-05 
0.378132090888 0.621867909112 
0.999999972557 2.7443254189e-08 
2.48109462633e-80 1.0 
1.0 3.62820011213e-36 
0.00114900460155 0.998850995398 
1.0 1.38278436619e-72 
1.0 6.2679306881e-28 
1.0 2.36284200058e-31 
1.0 9.42175785779e-51 
0.999999999999 5.82265474838e-13 
1.18813603849e-36 1.0 
0.999999999929 7.13763990379e-11 
1.0 1.13318026434e-34 
1.0 1.06235347708e-37 
0.999999999999 1.37952543498e-12 
1.0 3.5317025286e-48 
1.74654148016e-51 1.0 
1.0 8.28366038137e-27 
1.0 2.90074116372e-37 
4.03468554473e-42 1.0 
1.0 6.22463286763e-40 
6.1984038619e-38 1.0 
1.0 1.29191346885e-24 
4.93475676256e-10 0.999999999507 
2.61246467203e-33 1.0 
1.0 1.19374169021e-35 
1.0 6.45219458146e-36 
3.68212651451e-39 1.0 
7.74388624033e-06 0.999992256114 
1.0 1.5633367368e-56 
0.999999999115 8.84581862946e-10 
1.0 2.55492803453e-46 
7.27591597327e-39 1.0 
2.79740110032e-67 1.0 
1.0 4.98069616948e-40 
0.000266579310574 0.999733420689 
2.07796595295e-12 0.999999999998 
1.0 3.31615164373e-52 
4.16306526184e-27 1.0 
3.89431333009e-51 1.0 
1.0 7.33470785613e-28 
1.59772336288e-47 1.0 
1.0 1.26736254214e-51 
2.90710395245e-11 0.999999999971 
9.5504643148e-44 1.0 
7.92961068672e-29 1.0 
2.76235846428e-15 1.0 
1.49988530077e-21 1.0 
1.0 3.9376986796e-49 
5.6642962625e-44 1.0 
3.72441979986e-28 1.0 
2.79552016805e-39 1.0 
3.62265072628e-22 1.0 
1.14662642189e-21 1.0 
1.16210368205e-27 1.0 
1.0 1.35558858207e-44 
1.20001735988e-48 1.0 
1.81515798388e-18 1.0 
4.72103780433e-29 1.0 
1.0 2.56790899931e-21 
1.0 1.24897120675e-74 
1.0 1.01480067429e-15 
9.10461722358e-19 1.0 
1.0 1.55789080175e-33 
0.999999999134 8.66405402073e-10 
1.1673502092e-26 1.0 
1.0 3.1899494809e-40 
5.16011899051e-15 1.0 
7.99251328813e-33 1.0 
1.7566465309e-59 1.0 
3.58009117775e-34 1.0 
4.3453430623e-53 1.0 
3.23606792094e-13 1.0 
1.0 1.9053889788e-33 
1.36628207685e-44 1.0 
4.7265281585e-35 1.0 
0.999999941475 5.85254330549e-08 
