9.18844151034e-37 1.0 
2.25671702572e-20 1.0 
4.41095182596e-57 1.0 
1.0 1.86009810421e-38 
6.14687688604e-55 1.0 
2.49610958628e-16 1.0 
0.999999999993 7.29366799653e-12 
1.31014238429e-07 0.999999868986 
1.0 2.59519494277e-71 
2.68316903232e-33 1.0 
9.37407179992e-07 0.999999062593 
1.0 3.4282951789e-26 
4.48734558969e-137 1.0 
2.23538495176e-19 1.0 
2.50911797349e-125 1.0 
1.0 1.46846332267e-29 
2.22324544916e-34 1.0 
1.0 3.40940253508e-84 
1.0 1.23790957352e-83 
0.00789018065966 0.99210981934 
1.0 7.83126184988e-37 
1.0 3.20885576866e-34 
1.0 9.32967439217e-56 
1.0 2.35414655081e-27 
1.0 1.38643506847e-50 
1.0 3.30920538059e-39 
1.0 1.12435162281e-28 
1.0 3.13741188666e-21 
5.42725168058e-38 1.0 
1.29361124967e-46 1.0 
3.29375799397e-39 1.0 
5.79258922646e-26 1.0 
1.0 1.93360325178e-83 
3.44198415854e-20 1.0 
1.0 7.90886305523e-75 
1.81063776472e-22 1.0 
5.60213755158e-08 0.999999943979 
1.0 2.69798640994e-43 
6.24827224814e-49 1.0 
7.97610788297e-22 1.0 
2.7981145395e-68 1.0 
1.0 5.25943668131e-38 
1.0 1.94729347449e-43 
1.0 6.30257923109e-38 
1.0 2.01895519184e-39 
1.0 2.6803658483e-39 
1.0 6.6493902742e-50 
1.0 6.4520581286e-40 
1.0 3.26394629178e-58 
1.0 1.88305830832e-23 
1.0 8.87925227161e-20 
1.0 1.52074051733e-22 
1.97042322738e-46 1.0 
1.0 6.58093638137e-23 
6.44467320938e-45 1.0 
1.0 2.62494951537e-20 
1.0 2.8656289818e-27 
3.44734077707e-39 1.0 
1.92408804897e-63 1.0 
1.0 1.13801991396e-37 
1.0 6.00496427984e-42 
1.0 1.01024392431e-28 
1.0 1.18864969177e-122 
1.69333213563e-53 1.0 
1.0 3.64530549081e-110 
1.0 1.61338437217e-25 
2.88862137355e-62 1.0 
1.0 8.98165299373e-25 
1.0 9.11682215827e-27 
1.0 4.53008654342e-25 
1.0 1.13015416713e-41 
2.89476117527e-44 1.0 
1.0 3.0020297106e-46 
1.0 9.84312414652e-41 
1.0 4.28729890168e-46 
1.2927897499e-43 1.0 
1.0 4.95857227834e-26 
1.0 3.24522883924e-34 
1.0 1.19571796078e-41 
1.0 1.35902013433e-17 
1.0 1.93734692275e-17 
1.41503427668e-36 1.0 
1.48219133773e-38 1.0 
2.29367813899e-39 1.0 
4.74541889918e-35 1.0 
5.06076234074e-40 1.0 
1.08293869476e-57 1.0 
1.49192978606e-46 1.0 
1.0 4.8872972107e-27 
1.0 8.69723014091e-20 
9.17553688029e-38 1.0 
0.999999936348 6.36517715229e-08 
2.09115361892e-30 1.0 
3.71680204538e-31 1.0 
1.5599515226e-28 1.0 
0.999999874592 1.25407654761e-07 
9.48905609518e-47 1.0 
5.29837345806e-92 1.0 
7.06515648039e-50 1.0 
1.85167619939e-17 1.0 
