4.2700334473e-43 1.0 
1.0 1.90647851896e-45 
1.0 1.00352335504e-52 
5.4727842188e-39 1.0 
1.0 7.32275252474e-39 
1.0 3.22496072318e-35 
1.0 1.66814939056e-35 
0.998441826455 0.00155817354457 
1.86874922321e-96 1.0 
1.0 2.07728470444e-46 
3.23823080273e-35 1.0 
1.0 7.95320061285e-47 
1.88011062414e-49 1.0 
1.0 4.77821184553e-49 
1.14666056754e-27 1.0 
1.0 6.0033629893e-23 
1.03660465959e-25 1.0 
2.08780706939e-39 1.0 
1.0 2.5107442657e-15 
1.0 4.78559202736e-62 
1.0 8.18626518486e-31 
5.99114522676e-61 1.0 
4.63165046116e-44 1.0 
3.16230389251e-33 1.0 
1.0 3.08298956695e-41 
3.9123339099e-26 1.0 
1.0 2.00351205009e-45 
1.0 1.07270959893e-38 
9.85077906081e-73 1.0 
1.72741143523e-84 1.0 
1.0 5.6557936492e-63 
8.96359222321e-21 1.0 
1.0 5.06598548228e-18 
1.0 4.42660367902e-42 
2.12767079314e-13 1.0 
1.0 3.17571950204e-13 
1.0 3.51460294988e-91 
2.42199860378e-38 1.0 
3.34103225821e-40 1.0 
1.0538228138e-37 1.0 
1.0 1.00301553674e-81 
1.0 3.66260900952e-43 
8.81986320244e-29 1.0 
1.56410772288e-45 1.0 
1.0 6.32547610142e-19 
1.0 2.01482435254e-26 
1.0 7.28784908411e-51 
1.0 4.90548813268e-24 
1.0 1.79562249426e-71 
1.0 7.19294372479e-56 
1.0 5.41045625016e-53 
6.43347264524e-05 0.999935665274 
1.0 1.89256958695e-95 
3.42772447114e-43 1.0 
7.85649912427e-06 0.999992143501 
4.15033941532e-32 1.0 
2.55856338231e-72 1.0 
1.57807637042e-16 1.0 
1.0 3.20475515877e-54 
0.999999999999 1.23026133025e-12 
4.162242346e-48 1.0 
6.52659834049e-17 1.0 
1.0 1.26894938547e-91 
1.0 7.72230629745e-32 
4.3282860352e-17 1.0 
4.5159445209e-19 1.0 
1.0 4.15940400101e-80 
1.0 2.73941615157e-37 
1.0 1.86513673256e-80 
3.38237985309e-07 0.999999661762 
7.12987843695e-60 1.0 
1.80166648076e-31 1.0 
2.71486277648e-44 1.0 
5.13152346178e-40 1.0 
0.332101495302 0.667898504698 
7.1281725503e-20 1.0 
5.10848546661e-59 1.0 
4.80123478558e-11 0.999999999952 
1.76980967599e-46 1.0 
6.01663464946e-35 1.0 
2.50041425522e-56 1.0 
1.0 3.10183799345e-20 
9.65229434452e-92 1.0 
1.0 1.22324614599e-60 
1.0 7.68596305221e-55 
2.78251774022e-07 0.999999721748 
1.0 6.48714949614e-31 
1.0 3.08392676374e-42 
1.0 3.20420067311e-25 
1.0 2.54360010208e-30 
1.0 4.96181202868e-35 
4.11972365956e-09 0.99999999588 
1.0 3.48312754032e-46 
1.0 2.84807579286e-44 
1.0 2.35208285114e-51 
1.0 3.49964759224e-28 
4.85897281925e-75 1.0 
1.0 3.73809165857e-42 
1.0 2.26759504059e-14 
2.39840659772e-23 1.0 
